frame,FE01,FE02,FE03,FE04,FE05,FE06
277,0.0,0.6579999999999999,0.179,0.6569999999999999,0,0.7166666666666667
278,0.0,0.7059999999999998,0.24800000000000003,0.7169999999999999,0,0.69
279,0.0,0.7939999999999999,0.266,0.8009999999999999,0,0.7566666666666667
280,0.0,0.7909999999999999,0.22100000000000003,0.7869999999999999,0,0.79
281,0.0,0.731,0.154,0.738,0,0.7133333333333334
282,0.0,0.8049999999999999,0.29300000000000004,0.8019999999999999,0,0.7533333333333333
283,0.0,0.755,0.313,0.764,0,0.7200000000000001
284,0.0,0.763,0.279,0.772,0,0.7466666666666667
285,0.0,0.777,0.247,0.786,0,0.8066666666666666
286,0.0,0.7859999999999999,0.23600000000000002,0.7849999999999999,0,0.7833333333333333
287,0.0,0.8099999999999999,0.209,0.816,0,0.7866666666666666
288,2.681,0.463,1.527,0.12,0,0.20333333333333334
289,2.578,0.42700000000000005,1.525,0.10200000000000001,0,0.21333333333333335
290,2.5509999999999997,0.43800000000000006,1.614,0.11699999999999999,0,0.10333333333333333
291,2.538,0.445,1.5810000000000002,0.147,0,0.20333333333333334
292,2.4979999999999998,0.40499999999999997,1.546,0.09,0,0.19999999999999998
293,2.545,0.42800000000000005,1.54,0.054,0,0.12
294,2.492,0.42100000000000004,1.5550000000000002,0.075,0,0.10333333333333333
295,2.491,0.45100000000000007,1.592,0.11399999999999999,0,0.13666666666666666
296,2.494,0.378,1.5660000000000003,0.048,0,0.18333333333333335
297,2.513,0.384,1.604,0.0,0,0.09666666666666666
298,2.5149999999999997,0.391,1.587,0.024,0,0.21333333333333335
299,2.5869999999999997,0.392,1.621,0.078,0,0.17333333333333334
